instructions,cycles,cpu-migrations,branches,branch-misses,context-switches,cache-references,cache-misses,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-stores,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,Thread,seconds,matrix_workload,Class,energy_joules
4008614452626,3382988752831,2318,137723664466,211212766,120896,14472604145,8180672511,466015335566,1075656003646,101494501973,38815982767,1650950230,9327599442,6468056629,100592,100592,8,162.98,4251528,DLA,
4009482939252,3414859105251,2638,138250330260,211766217,122688,14544416441,8280637385,466628562664,1078411133159,101604835627,38872911159,1708415525,9352115809,6470477577,109935,109935,8,165.18,4251528,DLA,
4000966761404,3426735590107,2334,138223489389,210952371,122133,14602001513,8300614329,467707938112,1080073826576,101523268377,38825327836,1699075818,9370421352,6523345216,99758,99758,8,165.28,4251528,DLA,
3998907100257,3408782360432,2912,137701974776,211435137,122618,14567164549,8269455945,466785226599,1078634198236,101411656835,38770453895,1656616259,9366238596,6503479571,123000,123000,8,165.13,4251528,DLA,
3998816029729,3353972113693,1915,136840129745,209347546,117858,14351376773,8092539954,466092983247,1077913056809,101526232911,38636350828,1583915313,9249240588,6398111071,84178,84178,8,161.2,4251528,DLA,
4002420192416,3428923870302,2305,138429560193,211617069,122272,14625984073,8318617163,466959486229,1078733815808,101669825115,38847985949,1699563546,9416324609,6555202844,86089,86089,8,165.37,4251528,DLA,
4007159613769,3413773145825,2390,137660516006,211874022,122413,14677629926,8356004431,465725291945,1075957135535,101408748761,38903774896,1751342217,9425406521,6538281532,98471,98471,8,165.4,4251528,DLA,
4006339943783,3397507458830,2399,137953256607,211867471,121461,14501445923,8210497885,466139115463,1077172154734,101849381650,38819681700,1640760529,9337009017,6501556132,99314,99314,8,164.13,4251528,DLA,
4002829269065,3393262657564,2694,137325893094,211801406,121569,14481390414,8210150955,466594603034,1078152869466,101446632501,38780072743,1684061841,9325104115,6492554773,119419,119419,8,163.85,4251528,DLA,
4001850697744,3366742207442,2281,138067302530,212111593,120314,14258113916,8041367010,466093862769,1077456100366,101953108367,38633559743,1509739946,9215533262,6432316287,96152,96152,8,162.52,4251528,DLA,
4017123914364,3458454994008,3142,139120909627,212718030,124888,14678134566,8435618649,467097506583,1077581822384,101407690935,38883633719,1781538813,9419209861,6549662915,124342,124342,8,167.64,4251528,DLA,
4005208342561,3433453264963,2432,138586437595,211409037,122884,14652594439,8346955745,467013902157,1078127662963,101619975270,38814658031,1717000993,9437602588,6584813468,86119,86119,8,165.8,4251528,DLA,
4011801572166,3445534636662,2588,138945402376,212175137,123690,14742222169,8398544460,467426447958,1077968646516,101480380686,38896946336,1763040116,9484532277,6593811114,122187,122187,8,166.59,4251528,DLA,
4009608155923,3442898581719,2885,138192831790,212611248,124328,14690925921,8387271280,466636149115,1077427660152,101378241001,38869326785,1752739029,9463338246,6588882067,121699,121699,8,167.04,4251528,DLA,
4008369341288,3406020496476,2236,137710901299,210949269,120488,14469300059,8225303282,466621306219,1077208040231,101187937469,38737576703,1664565761,9315710995,6482474464,83915,83915,8,164.15,4251528,DLA,
4005622842065,3434576347738,2073,137585583255,211367479,121973,14643489925,8325768129,466208405523,1076203948369,101134721150,38896940331,1737403121,9410183084,6557310893,72398,72398,8,165.58,4251528,DLA,
4012657699971,3470958016202,2833,138961938096,212005082,125224,14819407563,8522143546,467585374502,1078690939908,101348632778,38935442229,1827031674,9520909762,6622021601,125636,125636,8,168.33,4251528,DLA,
3998471528997,3358003565645,1787,137217731488,210142071,118362,14305437951,8051107709,466052714143,1078222493791,101464184973,38660997269,1597087343,9213764075,6398009211,74395,74395,8,161.71,4251528,DLA,
4007248409579,3432572272848,3250,137676980639,212366298,124716,14681355523,8390112813,466727431372,1078286673017,101323211265,38871293349,1735854734,9453803806,6595625860,129815,129815,8,167.01,4251528,DLA,
4003654983678,3370634254431,1892,136899019839,211050340,119046,14400772943,8117258095,465848345179,1076963097111,101508087834,38720269889,1608644324,9267483477,6422905969,78353,78353,8,162.18,4251528,DLA,
4006100700198,3392686838664,2550,138037982600,211437958,120731,14507314649,8216074286,466107358231,1078466791051,101801474310,38771417196,1617828541,9315105265,6451544818,110497,110497,8,163.68,4251528,DLA,
4013504938130,3445499462141,2767,138793013057,212103411,124406,14774556117,8448681756,466868337309,1077824011785,101835150485,38962785990,1785294620,9470493004,6605849299,127177,127177,8,166.81,4251528,DLA,
3997173363998,3343423268401,2011,136810519921,209861974,118273,14297526850,8016316386,466379164168,1078307698184,101455982868,38666531316,1556480677,9236522324,6426372331,98902,98902,8,160.9,4251528,DLA,
3999520368570,3398497629859,2210,137603035656,211026411,121055,14533051623,8248140006,466551607096,1078875688145,101484373955,38806166944,1678817782,9366839433,6515971522,103038,103038,8,163.9,4251528,DLA,
4008228024563,3475136017052,2562,139139345518,212420683,125588,14871085823,8561784636,467680008494,1080146306636,101660215254,38979051919,1837061155,9557007222,6668349027,118214,118214,8,168.28,4251528,DLA,
4005332392083,3400505751407,2551,138159754278,212181457,121929,14580868412,8305262442,466618090437,1078645744470,101877098672,38882433500,1717469526,9409138019,6546707752,109124,109124,8,164.43,4251528,DLA,
4010359074833,3436593572058,3117,138649225299,213000971,124701,14620458380,8378578267,467028805554,1078901434519,101603270222,38860288926,1749163732,9410572973,6539775917,129597,129597,8,166.96,4251528,DLA,
4013374412752,3423022317797,3037,138817244487,212608995,123647,14573743034,8304819867,466273195974,1077316963192,101801541876,38904703814,1681608143,9381748696,6533132183,131471,131471,8,165.9,4251528,DLA,
4005144703519,3399430892213,2443,137768693894,211094123,121418,14560078176,8261835307,466366804008,1077370720121,101392894833,38843429228,1712994812,9373404786,6503377413,106835,106835,8,164.47,4251528,DLA,
4013945707727,3620414212692,1589,140114088586,214813721,128413,16705585581,8960792308,467604288714,1078057912984,101549460707,39789279639,1784409079,10443683143,7063589890,68568,68568,10,139.18,4251528,DLA,
4021542533313,3762092025696,2464,142582231095,216144463,136137,17194752909,9360993310,470109446696,1082795951383,101198495321,39931893343,1999504755,10758093385,7299149630,91615,91615,10,145.81,4251528,DLA,
4021646557317,3759980389568,2467,142376509848,216703275,135923,17139128739,9330728817,469345783668,1082318643993,101135088191,39918426531,1980533536,10716694869,7280484548,92745,92745,10,145.93,4251528,DLA,
4020619082185,3699264097704,2260,142179897384,215120376,132976,16933799927,9142896882,469473254358,1081682693648,101314799739,39837695100,1886933721,10552172648,7131026828,78865,78865,10,142.95,4251528,DLA,
4017784421839,3721857954609,2129,141943716734,215355771,132927,16984070518,9169694237,469560711738,1082749780198,101202831347,39855956295,1920741446,10677759343,7219399072,74820,74820,10,143.87,4251528,DLA,
4021450601386,3711364905562,2207,142256237626,216051060,132939,16945264828,9109216149,469127504659,1080945125690,101556128403,39911344677,1896262961,10629689174,7159505979,76941,76941,10,143.42,4251528,DLA,
4014565855036,3623494617769,2245,140838774616,214771051,130162,16696154799,8887138892,468405542520,1079821651349,101124457012,39713613698,1792858746,10474705471,7050917220,93734,93734,10,140.11,4251528,DLA,
4016268763835,3680224150392,2057,141462672846,215215728,131223,16914388683,9068401363,468981646735,1080251346311,101332066688,39824651036,1821637550,10564180144,7119139477,76830,76830,10,141.7,4251528,DLA,
4021245302452,3715531161595,2235,142331156625,215912402,133585,16926884052,9258966118,469257869592,1081484129677,101753183092,39905170995,1982176251,10616785034,7176803479,89985,89985,10,144,4251528,DLA,
4021967676981,3741476784142,2721,143100506824,216115635,135973,17022310807,9280676004,470257999041,1083322589175,101596166947,39919633777,1972372046,10655847123,7219273994,106578,106578,10,145.37,4251528,DLA,
4019915500420,3696647579735,2360,141915492484,216451812,133355,16948298006,9165156394,468695951106,1080838659257,101424511008,39887532942,1899750564,10599092275,7176510574,81603,81603,10,143.44,4251528,DLA,
4022185391725,3746057701468,2585,142737548479,215953441,136272,17019411451,9228607103,469975857444,1082761673550,101301985974,39891852414,1937385630,10659800973,7215182833,94717,94717,10,145.63,4251528,DLA,
4012560383367,3667330429404,1995,141272082870,214740556,131635,16797357665,8983842415,469096924432,1082337749480,101355425130,39801974218,1841802153,10543475305,7111658865,75517,75517,10,141.88,4251528,DLA,
4025968226919,3780704945902,2332,143293408567,215794725,135790,17223798429,9424216753,470211155973,1083422492741,101248519448,39931071336,2067773368,10798870659,7319159086,76711,76711,10,146.48,4251528,DLA,
4020471522856,3626905250427,1963,140702891943,214657798,129407,16636194974,8976305794,467901035052,1079402698371,101415895099,39718751586,1798906072,10413891999,7039422685,72234,72234,10,139.92,4251528,DLA,
4025035092582,3810491402680,2250,143520507305,216097830,137074,17174826394,9350527100,470621609505,1084220357691,101290314397,39915133514,1976958728,10803307029,7301270911,71116,71116,10,147.07,4251528,DLA,
4023656252086,3741019373427,2719,142577782034,216413364,136180,17019320139,9230960025,469577346970,1082878897893,101365775832,39899097841,1917425229,10631627971,7217344613,102632,102632,10,145.6,4251528,DLA,
4020540834446,3685109302169,1943,141742752615,215457432,131552,16872708130,9098198222,469112165540,1080901425494,101654008999,39871302698,1865323821,10556654963,7131938832,78256,78256,10,142.13,4251528,DLA,
4017038248012,3666448528225,2310,141555807998,217326820,132293,16910304830,9081965782,468656619886,1080388899735,101460151592,39867829192,1856790897,10581644365,7157887724,100454,100454,10,141.94,4251528,DLA,
4020557974404,3746948845257,1907,142587559290,215890974,133701,17087985160,9297190694,469612669954,1081824594195,101404803915,39900777076,1936347164,10673334744,7236545430,64017,64017,10,144.63,4251528,DLA,
4019080520827,3669131062900,2108,141679094802,215817638,132364,16825742629,8989979627,468684060675,1080303127994,101411920148,39833804364,1824774082,10551566174,7103749604,83393,83393,10,141.83,4251528,DLA,
4027442775180,3752442500808,1801,142665717912,215714068,134317,17018126734,9246323533,469636300888,1082334206605,101617545042,39899843295,1955663525,10707623125,7218902283,53046,53046,10,144.62,4251528,DLA,
4006585181093,3603865853853,1501,138984582837,213723215,125504,16764142464,8841382152,467066455453,1077791423067,101284742569,39772669425,1713826501,10463837686,7038014327,60622,60622,10,137.1,4251528,DLA,
4025328872092,3728106206324,2642,142652036684,215440860,135072,16867126876,9157195992,470053636353,1083353138586,101527628595,39804067160,1933962703,10601294190,7147002202,98351,98351,10,144.76,4251528,DLA,
4016239295105,3699245553757,2278,141519336583,216546228,133581,16895924224,9081527465,469398176387,1082145558751,101070493542,39792488527,1860061695,10578329133,7166481988,83996,83996,10,143.29,4251528,DLA,
4021318922219,3784604475226,2254,142634001957,215424866,135622,17243579566,9403008059,469838760844,1082696434750,101278556288,39981205536,2044500039,10783311308,7312289481,85369,85369,10,146.25,4251528,DLA,
4020050830616,3708111486921,2317,142499008904,216192341,133892,16978199146,9188487674,469704920010,1082027742953,101775489344,39935015838,1910979478,10594620688,7168129202,92339,92339,10,143.69,4251528,DLA,
4021143418651,3795625555007,2252,143066720812,214958508,135944,17266043619,9470189639,471279792080,1083640261705,101390508846,39950076611,2083234199,10784487780,7313738219,81397,81397,10,146.67,4251528,DLA,
4021617367226,3715883578013,2681,142468832148,216089139,135600,16956885373,9146251686,469275148786,1082588418999,101282093363,39884309642,1928434803,10677167675,7220317412,100808,100808,10,144.48,4251528,DLA,
4024089058577,3776813959973,2957,144037337968,217522934,137714,17114580074,9295797395,470648302252,1083957870219,101668256131,39951882450,1992294586,10761466123,7287126768,108079,108079,10,147.37,4251528,DLA,
4042053141517,4040019764917,1589,148862722399,220982050,149690,19982447372,9623946470,472819729835,1084212228712,101422294503,41657512592,1839923728,11769514070,7708527078,60965,60965,12,130.61,4251528,DLA,
4033107100923,4013857842441,1103,145539266146,220807769,145604,20684029833,9849808134,469520181705,1080713583350,101340043401,42100033580,1917395173,12072014382,7872126036,54884,54884,12,128.07,4251528,DLA,
4037259806183,4061463647984,799,146850215786,218970240,145454,20639424628,10125418340,471681341448,1082508095325,101272764759,41956658971,2086710206,12077088237,7914021595,47286,47286,12,128.84,4251528,DLA,
4035943714554,3993591775530,1063,146973582202,220107094,144910,20226018646,9829703879,472009398384,1084412789468,101351993577,41782634628,1957056853,11879017390,7826051786,53176,53176,12,128.1,4251528,DLA,
4035883926958,3954513887488,1842,147506668455,220295674,146704,20080411533,9608729118,471532992736,1083677025185,101527616141,41782586782,1844602122,11777175922,7696590832,80207,80207,12,128.21,4251528,DLA,
4007322442757,3908618984598,898,142688209098,216511659,139281,20923836917,9787841208,470328311665,1084887887161,101116738621,42135278435,1984088877,12154320471,7884914901,47346,47346,12,123.5,4251528,DLA,
4043119776637,4036011704489,2496,149785324680,221202487,150833,20230871933,9623707113,473882524492,1087573942325,101285114658,41773199119,1837299397,11824452397,7740250583,97368,97368,12,132.01,4251528,DLA,
4046180861829,4309216521069,1228,150426463385,220678149,156553,20945139104,10837301376,474940065327,1089037587798,101408214436,41958551006,2474697253,12452376514,8282562758,50384,50384,12,138.09,4251528,DLA,
4056347939092,4354610503121,1517,151176539737,222790919,158480,21182156035,11041845546,474391394998,1085510987526,101546876862,41985316731,2509894384,12515337472,8367320170,64875,64875,12,139.82,4251528,DLA,
4039955686853,4081648660760,1053,148870709268,220111977,147925,20009272281,10043263140,473622482989,1086214257294,101618443319,41490490052,2084815441,11900784879,7862577941,58433,58433,12,130.68,4251528,DLA,
4037381980097,3950678531523,1155,147810363664,218081225,142775,19620831470,9581472878,472801720791,1085945227266,101290147868,41416303481,1866806837,11646132234,7679349458,67215,67215,12,126.14,4251528,DLA,
4038850618817,4085227205149,1177,150384150178,220080656,148460,19835768042,9612431373,475018177642,1087714134626,101646628255,41478359046,1815768912,11786047086,7727006893,53629,53629,12,129.66,4251528,DLA,
4037707667102,4036649501234,1258,148172669132,220498016,147205,20101537743,9724812404,472819266842,1084539399140,101474498053,41712284089,1880290647,11827337743,7753544195,64353,64353,12,130.34,4251528,DLA,
4038389854655,4107738477291,1739,149793079411,221537157,151759,20271266579,9803205169,474495625160,1087643741853,101482219912,41799890139,1916408789,11902495942,7833452422,65500,65500,12,132.64,4251528,DLA,
